Ano,Código Órgão Superior,Nome Órgão Superior,Código Função,Nome Função,Código Subfunção,Nome Subfunção,Valor Empenhado (R$),Valor Liquidado (R$),Valor Pago (R$)
2022,46000,Ministério da Gestão e da Inovação em Ser,11,Trabalho,123,Administração financeira,0.0,3701.65,5292.41
2022,47000,Ministério do Planejamento e Orçamento,12,Educação,364,Ensino superior,-1145.83,5244.5,5244.5
2022,26000,Ministério da Educação,13,Cultura,391,"Patrimônio histórico, artístico e arqueológico",542623.66,4900.0,4900.0
2022,25201,Banco Central do Brasil - Orçamento Fiscal e,12,Educação,128,Formação de recursos humanos,0.0,0.0,4808.4
2022,36000,Ministério da Saúde,04,Administração,128,Formação de recursos humanos,12440.86,16482.06,4600.51
2022,47000,Ministério do Planejamento e Orçamento,04,Administração,391,"Patrimônio histórico, artístico e arqueológico",0.0,4200.0,4200.0
2022,20000,Presidência da República,05,Defesa nacional,122,Administração geral,25579.3,4178.0,4178.0
2022,26000,Ministério da Educação,24,Comunicações,126,Tecnologia da informação,4682800.36,4073.09,4073.09
2022,26000,Ministério da Educação,25,Energia,125,Normatização e fiscalização,0.0,4000.0,4000.0
2022,30000,Ministério da Justiça e Segurança Pública,04,Administração,183,Informação e inteligência,5000.38,5000.38,3954.93
2022,47000,Ministério do Planejamento e Orçamento,12,Educação,128,Formação de recursos humanos,-0.03,0.0,3900.49
2022,33000,Ministério da Previdência Social,22,Indústria,301,Atenção básica,-307828.31,6263.44,3670.34
2022,30000,Ministério da Justiça e Segurança Pública,12,Educação,128,Formação de recursos humanos,300.33,3700.72,3570.41
2022,44000,Ministério do Meio Ambiente e Mudança do Cl,10,Saúde,128,Formação de recursos humanos,0.0,0.0,3570.41
2022,63000,Advocacia-Geral da União,12,Educação,128,Formação de recursos humanos,10041.2,10041.2,3570.41
2022,42000,Ministério da Cultura,04,Administração,128,Formação de recursos humanos,3400.39,3400.39,3400.39
2022,35000,Ministério das Relações Exteriores,19,Ciência e Tecnologia,122,Administração geral,3392.2599999999998,3392.2599999999998,3392.2599999999998
2022,42000,Ministério da Cultura,12,Educação,128,Formação de recursos humanos,3135.72,3135.72,3135.72
2022,46000,Ministério da Gestão e da Inovação em Ser,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",12920.76,3090.25,3090.25
2022,42000,Ministério da Cultura,28,Encargos especiais,846,Outros encargos especiais,476281.55,2941.55,2941.55
2022,35000,Ministério das Relações Exteriores,24,Comunicações,122,Administração geral,2741.11,2892.7,2892.7
2022,20000,Presidência da República,10,Saúde,128,Formação de recursos humanos,2500.33,2200.3,2500.33
2022,47000,Ministério do Planejamento e Orçamento,04,Administração,183,Informação e inteligência,0.0,0.0,2500.33
2022,28000,"Ministério do Desenvolvimento, Indústria, C",04,Administração,121,Planejamento e orçamento,-12606.63,2363.74,2363.74
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",04,Administração,128,Formação de recursos humanos,-0.44,8025.19,2200.28
2022,35000,Ministério das Relações Exteriores,23,Comércio e serviços,695,Turismo,2134.93,2134.93,2134.93
2022,28000,"Ministério do Desenvolvimento, Indústria, C",28,Encargos especiais,846,Outros encargos especiais,2094.57,2094.57,2094.57
2022,35000,Ministério das Relações Exteriores,04,Administração,211,Relações diplomáticas,1910.6,1910.6,1910.6
2022,46000,Ministério da Gestão e da Inovação em Ser,22,Indústria,128,Formação de recursos humanos,-0.02,0.0,1800.23
2022,46000,Ministério da Gestão e da Inovação em Ser,11,Trabalho,846,Outros encargos especiais,-51262.98,1657.44,1657.44
2022,26000,Ministério da Educação,04,Administração,183,Informação e inteligência,0.0,791.8,1556.3
2022,26000,Ministério da Educação,13,Cultura,128,Formação de recursos humanos,1400.14,1400.18,1400.18
2022,36000,Ministério da Saúde,14,Direitos da cidadania,122,Administração geral,4200.74,1364.25,1364.25
2022,32000,Ministério de Minas e Energia,10,Saúde,512,Saneamento básico urbano,191547.1,46283.93,1325.8899999999999
2022,20000,Presidência da República,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",4485684.529999999,300796.67,1241.68
2022,25000,Ministério da Fazenda,24,Comunicações,122,Administração geral,11978.0,11057.51,1142.39
2022,26000,Ministério da Educação,04,Administração,121,Planejamento e orçamento,6792.89,1134.62,1134.62
2022,26000,Ministério da Educação,06,Segurança pública,182,Defesa civil,70145.67,0.0,1040.0
2022,46000,Ministério da Gestão e da Inovação em Ser,05,Defesa nacional,128,Formação de recursos humanos,0.0,944.73,944.73
2022,25201,Banco Central do Brasil - Orçamento Fiscal e,03,Essencial à justiça,092,Representação judicial e extrajudicial,0.0,0.0,857.33
2022,56000,Ministério das Cidades,16,Habitação,482,Habitação urbana,13249040.0,582.0,582.0
2022,40000,Ministério do Trabalho e Emprego,11,Trabalho,128,Formação de recursos humanos,-17945.74,471.14,471.14
2022,35000,Ministério das Relações Exteriores,16,Habitação,482,Habitação urbana,433.07,433.07,433.07
2022,47000,Ministério do Planejamento e Orçamento,19,Ciência e Tecnologia,122,Administração geral,21374.1,7565.39,339.91
2022,35000,Ministério das Relações Exteriores,14,Direitos da cidadania,122,Administração geral,335.5,335.5,335.5
2022,40000,Ministério do Trabalho e Emprego,12,Educação,364,Ensino superior,283.92,283.92,283.92
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,363,Ensino profissional,3075.4,257.53,257.53
2022,35000,Ministério das Relações Exteriores,23,Comércio e serviços,122,Administração geral,236.36,236.36,236.36
2022,35000,Ministério das Relações Exteriores,02,Judiciária,122,Administração geral,227.18,227.18,227.18
2022,25000,Ministério da Fazenda,20,Agricultura,122,Administração geral,48.58,38.58,38.58
2022,56000,Ministério das Cidades,15,Urbanismo,131,Comunicação social,-50023.0,25.0,25.0
2022,46000,Ministério da Gestão e da Inovação em Ser,20,Agricultura,545,Meteorologia,0.0,7.1,7.1
2022,-1,Sem informação,02,Judiciária,061,Ação judiciária,0.0,0.0,0.0
2022,-1,Sem informação,04,Administração,122,Administração geral,0.0,0.0,0.0
2022,-1,Sem informação,04,Administração,125,Normatização e fiscalização,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,121,Planejamento e orçamento,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,122,Administração geral,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,125,Normatização e fiscalização,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,126,Tecnologia da informação,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,128,Formação de recursos humanos,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,131,Comunicação social,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,151,Defesa aérea,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,152,Defesa naval,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,153,Defesa terrestre,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,183,Informação e inteligência,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,212,Cooperação internacional,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,244,Assistência comunitária,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,301,Atenção básica,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,363,Ensino profissional,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,364,Ensino superior,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,542,Controle ambiental,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,571,Desenvolvimento científico,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,572,Desenvolvimento tecnológico e engenharia,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,722,Telecomunicações,0.0,0.0,0.0
2022,-1,Sem informação,05,Defesa nacional,811,Desporto de rendimento,0.0,0.0,0.0
2022,-1,Sem informação,06,Segurança pública,181,Policiamento,0.0,0.0,0.0
2022,-1,Sem informação,07,Relações exteriores,122,Administração geral,0.0,0.0,0.0
2022,-1,Sem informação,07,Relações exteriores,211,Relações diplomáticas,0.0,0.0,0.0
2022,-1,Sem informação,07,Relações exteriores,212,Cooperação internacional,0.0,0.0,0.0
2022,-1,Sem informação,07,Relações exteriores,392,Difusão cultural,0.0,0.0,0.0
2022,-1,Sem informação,07,Relações exteriores,691,Promoção comercial,0.0,0.0,0.0
2022,-1,Sem informação,10,Saúde,122,Administração geral,0.0,0.0,0.0
2022,-1,Sem informação,12,Educação,364,Ensino superior,0.0,0.0,0.0
2022,-1,Sem informação,12,Educação,368,Educação básica,0.0,0.0,0.0
2022,-1,Sem informação,12,Educação,573,Difusão do conhecimento científico e tecnológico,0.0,0.0,0.0
2022,-1,Sem informação,19,Ciência e Tecnologia,212,Cooperação internacional,0.0,0.0,0.0
2022,-1,Sem informação,19,Ciência e Tecnologia,571,Desenvolvimento científico,0.0,0.0,0.0
2022,-1,Sem informação,19,Ciência e Tecnologia,572,Desenvolvimento tecnológico e engenharia,0.0,0.0,0.0
2022,-1,Sem informação,20,Agricultura,691,Promoção comercial,0.0,0.0,0.0
2022,-1,Sem informação,22,Indústria,663,Mineração,0.0,0.0,0.0
2022,-1,Sem informação,25,Energia,122,Administração geral,0.0,0.0,0.0
2022,-1,Sem informação,25,Energia,572,Desenvolvimento tecnológico e engenharia,0.0,0.0,0.0
2022,-1,Sem informação,26,Transporte,781,Transporte aéreo,0.0,0.0,0.0
2022,-1,Sem informação,27,Desporto e lazer,811,Desporto de rendimento,0.0,0.0,0.0
2022,-1,Sem informação,28,Encargos especiais,846,Outros encargos especiais,0.0,0.0,0.0
2022,20000,Presidência da República,03,Essencial à justiça,092,Representação judicial e extrajudicial,10106.630000000001,0.0,0.0
2022,20000,Presidência da República,04,Administração,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2022,20000,Presidência da República,09,Previdência social,122,Administração geral,2383.56,0.0,0.0
2022,20000,Presidência da República,10,Saúde,573,Difusão do conhecimento científico e tecnológico,1800.2,1800.2,0.0
2022,20000,Presidência da República,12,Educação,122,Administração geral,47600.0,0.0,0.0
2022,20000,Presidência da República,14,Direitos da cidadania,122,Administração geral,352645.1,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,04,Administração,126,Tecnologia da informação,0.0,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,04,Administração,127,Ordenamento territorial,0.0,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,04,Administração,128,Formação de recursos humanos,-0.81,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,08,Assistência social,244,Assistência comunitária,0.0,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,15,Urbanismo,244,Assistência comunitária,29994335.08,494335.08,0.0
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,127,Ordenamento territorial,0.0,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,211,Relações diplomáticas,81656.35,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,571,Desenvolvimento científico,-4050000.0,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,607,Irrigação,2036000.0,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,20,Agricultura,631,Reforma agrária,0.0,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,21,Organização agrária,127,Ordenamento territorial,0.0,0.0,0.0
2022,22000,Ministério da Agricultura e Pecuária,21,Organização agrária,606,Extensão rural,0.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",05,Defesa nacional,122,Administração geral,0.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",05,Defesa nacional,542,Controle ambiental,1388992.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",07,Relações exteriores,392,Difusão cultural,140000.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",10,Saúde,121,Planejamento e orçamento,600000.0,600000.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",10,Saúde,301,Atenção básica,3000000.0,3000000.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",10,Saúde,303,Suporte profilático e terapêutico,184627.93,6437334.12,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",10,Saúde,306,Alimentação e nutrição,0.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",10,Saúde,511,Saneamento básico rural,752418.74,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",10,Saúde,572,Desenvolvimento tecnológico e engenharia,0.0,1962594.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",12,Educação,128,Formação de recursos humanos,499.65,499.65,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",13,Cultura,391,"Patrimônio histórico, artístico e arqueológico",365850.0,283100.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",18,Gestão ambiental,125,Normatização e fiscalização,0.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",18,Gestão ambiental,541,Preservação e conservação ambiental,365400.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",18,Gestão ambiental,542,Controle ambiental,0.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",19,Ciência e Tecnologia,121,Planejamento e orçamento,2176258.94,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",19,Ciência e Tecnologia,331,Proteção e benefícios ao trabalhador,0.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",20,Agricultura,541,Preservação e conservação ambiental,3000000.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",20,Agricultura,571,Desenvolvimento científico,4050000.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",20,Agricultura,572,Desenvolvimento tecnológico e engenharia,0.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",20,Agricultura,606,Extensão rural,0.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",20,Agricultura,609,Defesa agropecuária,0.0,0.0,0.0
2022,24000,"Ministério da Ciência, Tecnologia e Inovaç",22,Indústria,571,Desenvolvimento científico,2365000.0,0.0,0.0
